1;1135;VIRREY CEVALLOS (VER CEVALLOS VIRREY)
1;1136;SAN JOSE
1;1136;SANTIAGO DEL ESTERO
1;1137;CIUDADELA
1;1137;O'BRIEN
1;1137;SALTA
1;1137;SASTRE PASAJE
1;1137;VIEYRA
1;1138;GIORELLO PABLO PASAJE
1;1138;IRIGOYEN BERNARDO DE
1;1138;LIMA
1;1139;TACUARI
1;1140;CHACABUCO
1;1140;PIEDRAS
1;1141;BOLIVAR
1;1141;ITUZAINGO
1;1141;PERU
1;1143;DEFENSA
1;1143;FINOCHIETTO ENRIQUE DR.
1;1143;USPALLATA
1;1147;SAN JUAN AVDA.
1;1148;COCHABAMBA
1;1148;SAN JUAN AVDA.
1;1150;COCHABAMBA
1;1151;CONSTITUCION
1;1151;PAVON
1;1152;CASEROS AVDA.
1;1153;BALCARCE
1;1153;GARAY JUAN DE AVDA.
1;1154;BRASIL
1;1154;HORNOS GENERAL
1;1155;20 DE SEPTIEMBRE
1;1155;BLANES JUAN MANUEL
1;1155;BROWN ALTE. AVDA.
1;1155;GALVEZ MANUEL
1;1155;PEREZ GALDOS BENITO
1;1155;PI Y MARGALL
1;1155;PILCOMAYO
1;1156;BRAUN MENENDEZ EDUARDO DR.
1;1156;D'ESPOSITO ARNALDO
1;1156;DON PEDRO DE MENDOZA AV.
1;1156;GUSTAVINO ENRIQUE
1;1156;JUSTO AGUSTIN P. GENERAL
1;1156;LIBERTI TOMAS
1;1156;MENDOZA DON PEDRO DE AVDA. (VER DON PEDRO DE MENDOZA AVENIDA)
1;1156;VICTORICA MIGUEL CARLOS
1;1156;ZONZA BRIANO PEDRO
1;1157;ARZOBISPO ESPINOSA
1;1157;CABOTO
1;1157;CAFFARENA AGUSTIN R.
1;1157;GUALEGUAY
1;1158;BRIN MINISTRO
1;1158;NECOCHEA
1;1159;AYOLAS
1;1159;BROWN ALTE. AVDA.
1;1159;CAFFERATA FRANCISCO
1;1159;RODRIGUEZ MARTIN
1;1160;CAMINITO
1;1160;DEL VALLE IBERLUCEA ENRIQUE DR.
1;1160;PALOS
1;1160;VALLE ARISTOBULO DEL
1;1160;VILLAFAÑE WENCESLAO
1;1160;ZOLEZZI ANTONIO L.
1;1161;BRANDSEN
1;1161;PINZON
1;1161;VALLE ARISTOBULO DEL
1;1162;MOUSSY
1;1162;OLAVARRIA
1;1162;PRACTICO POLIZA
1;1162;SUAREZ
1;1163;ALVAR NUÑEZ
1;1163;IRALA
1;1163;MELO CARLOS F.
1;1163;PILCOMAYO
1;1164;HERNANDARIAS
1;1164;IRALA
1;1165;ARZOBISPO ESPINOSA
1;1165;GARCIA MARTIN AVDA.
1;1165;GUALEGUAY
1;1165;HERNANDARIAS
1;1165;LIBERTI TOMAS
1;1165;PI Y MARGALL
1;1165;VALLE ARISTOBULO DEL
1;1165;VILLAFAÑE WENCESLAO
1;1166;ARAOZ DE LA MADRID GREGORIO GRAL.
1;1166;LAMADRID (VER ARAOZ DE LAMADRID GREGORIO GRAL.)
1;1166;MAGALLANES
1;1166;ROCHA
1;1167;ALVARADO
1;1167;AUSTRALIA
1;1167;GARIBALDI
1;1167;PADRE FEDERICO GROTE
1;1167;SALVADORES CORONEL
1;1168;CALIFORNIA
1;1168;CARBONARI FRANCISCO COMANDANTE
1;1168;CERRI DANIEL GRAL.
1;1168;RIO CUARTO
1;1169;DON PEDRO DE MENDOZA AV.
1;1169;MENDOZA DON PEDRO DE AVDA. (VER DON PEDRO DE MENDOZA AVENIDA)
1;1169;PARKER
1;1169;VESPUCIO
1;1170;ANCHORENA TOMAS MANUEL DE DOCTOR
1;1170;24 DE NOVIEMBRE
1;1171;AGUERO
1;1171;ESPARZA
1;1171;ZELAYA
1;1172;CARCOVA DE LA
1;1172;GALLO
1;1172;GORRITI
1;1173;LORIA (VER SANCHEZ DE LORIA)
1;1173;SANCHEZ DE BUSTAMANTE
1;1173;SANCHEZ DE LORIA
1;1174;BILLINGHURST
1;1174;LINIERS VIRREY
1;1174;VIRREY LINIERS (VER LINIERS VIRREY)
1;1175;BRAVO MARIO
1;1175;EL SALVADOR
1;1176;BULNES
1;1176;COSTA RICA
1;1177;COLOMBRES
1;1177;DISCEPOLO ENRIQUE SANTOS
1;1177;INCA
1;1177;SALGUERO JERONIMO
1;1177;SALONICA
1;1178;CASTRO BARROS
1;1178;MEDRANO
1;1179;MEDRANO
1;1180;ACUÑA DE FIGUEROA FRANCISCO
1;1180;HONDURAS
1;1181;BOCAYUVA QUINTINO
1;1181;GASCON
1;1181;SAN CARLOS
1;1182;NUÑEZ ROBERTO
1;1182;RAWSON
1;1182;TREINTA Y TRES ORIENTALES
1;1183;BOGADO
1;1183;LIBRES
1;1183;MARMOL JOSE
1;1183;PRINGLES
1;1183;QUERANDIES
1;1184;LA PLATA AVDA.
1;1184;ROCAMORA
1;1184;YATAY
